Date,Close/Last,Volume,Open,High,Low
01/12/2024,437.99,5182669,439.11,439.80,436.73
01/11/2024,437.79,4796587,438.94,439.355,434.00
01/10/2024,437.94,4278841,435.77,438.735,435.48
01/09/2024,435.07,7939567,433.62,436.43,433.1633
01/08/2024,436.13,7222362,430.45,436.27,430.37
01/05/2024,429.98,5724608,429.59,432.30,428.64
01/04/2024,429.43,3945259,430.33,432.78,429.21
01/03/2024,430.79,4805049,432.32,433.00,430.25
01/02/2024,434.01,9076041,433.91,435.27,432.36
12/29/2023,436.80,4376885,437.87,438.34,434.94
12/28/2023,437.97,4703655,438.25,438.84,437.66
12/27/2023,437.90,4271009,436.895,438.02,436.42
12/26/2023,437.10,3835837,435.666,437.92,435.58
12/22/2023,435.29,4037829,435.46,436.838,433.48
12/21/2023,434.28,4621606,433.13,434.64,430.8552
12/20/2023,430.09,5783234,435.51,437.305,429.90
12/19/2023,438.19,4061508,436.04,438.22,435.95
12/18/2023,435.54,4280475,434.64,436.40,434.45
12/15/2023,433.09,5326041,433.19,434.25,432.24
12/14/2023,433.75,8349143,434.22,435.3642,431.24
12/13/2023,432.48,8659116,426.88,432.61,426.51
12/12/2023,426.67,5982557,424.22,426.67,423.2739
12/11/2023,424.56,5247086,422.41,424.71,422.22
12/08/2023,422.92,5125278,420.37,423.37,420.15
12/07/2023,421.13,3248251,419.81,421.67,419.28
12/06/2023,417.86,4201801,421.61,421.67,417.46
12/05/2023,419.61,3419283,418.34,420.47,418.00
12/04/2023,419.74,5806079,418.65,419.87,417.50
12/01/2023,421.86,4973625,418.83,422.37,418.25
11/30/2023,419.40,4405690,418.54,419.70,416.57
11/29/2023,417.78,4092618,420.059,421.12,417.365
11/28/2023,418.05,3382442,417.25,419.25,416.71
11/27/2023,417.64,3632552,417.79,418.5273,417.23
11/24/2023,418.37,1351272,418.19,418.49,417.84
11/22/2023,418.14,3694064,418.07,419.31,417.06
11/21/2023,416.34,5248187,416.40,416.84,415.30
11/20/2023,417.43,3524412,413.99,418.20,413.9799
11/17/2023,414.31,4700139,413.94,414.79,412.87
11/16/2023,413.70,3798889,412.74,413.95,411.75
11/15/2023,413.12,4414807,413.54,414.72,412.37
11/14/2023,412.22,6973115,410.04,413.51,409.8856
11/13/2023,404.45,2872941,403.59,405.49,402.82
11/10/2023,404.86,3994439,400.59,405.109,399.14
11/09/2023,398.64,4145615,402.81,402.88,398.21
11/08/2023,401.67,3731858,401.99,402.5026,399.56
11/07/2023,401.34,3358578,400.26,402.04,399.23
11/06/2023,400.21,4007105,400.12,400.733,398.46
11/03/2023,399.44,5981435,397.92,400.85,397.84
11/02/2023,395.78,4752164,391.93,395.9096,391.92
11/01/2023,388.40,5549159,385.09,389.08,384.62
10/31/2023,384.17,4523160,382.35,384.48,380.56
10/30/2023,381.86,5795761,379.91,382.80,378.71
10/27/2023,377.32,5638752,380.53,380.89,375.945
10/26/2023,379.00,6959401,382.63,383.3971,378.15
10/25/2023,383.71,5471214,387.60,387.68,383.12
10/24/2023,389.20,4451513,388.28,390.26,386.55
10/23/2023,386.31,5537131,385.48,389.94,383.85
10/20/2023,386.99,7549614,391.38,391.82,386.84
10/19/2023,391.87,6708903,395.97,397.60,391.135
10/18/2023,395.22,7329261,398.89,399.81,394.22
10/17/2023,400.58,4214609,397.63,402.50,397.3075
10/16/2023,400.57,5150941,398.57,401.60,398.34
10/13/2023,396.42,3772219,399.81,400.96,394.96
10/12/2023,398.52,3872929,401.48,401.80,396.20
10/11/2023,400.93,4181784,400.27,401.09,397.99
10/10/2023,399.24,3289640,397.77,401.68,397.3875
10/09/2023,397.19,2959502,392.80,397.69,392.31
10/06/2023,394.56,4897219,387.69,396.085,386.4104
10/05/2023,389.91,3329091,389.89,390.7889,386.95
10/04/2023,390.24,4333740,387.73,390.85,386.40
10/03/2023,387.39,6886663,390.58,391.93,386.03
10/02/2023,392.67,5886153,391.90,393.7599,389.97
09/29/2023,392.70,5766585,396.62,396.74,391.30
09/28/2023,393.64,4065775,390.87,395.27,390.33
09/27/2023,392.85,4837698,393.84,394.39,389.45
09/26/2023,392.76,5734734,395.72,396.36,391.96
09/25/2023,398.61,3227900,395.76,398.6392,395.37
09/22/2023,396.96,7206528,398.795,400.326,396.555
09/21/2023,397.92,4633139,401.80,402.05,397.69
09/20/2023,404.55,4009415,409.46,409.84,404.33
09/19/2023,408.37,3629773,408.22,408.805,405.71
09/18/2023,409.19,3014571,408.58,410.34,408.16
09/15/2023,408.74,4004030,412.34,412.67,408.48
09/14/2023,413.90,3660901,412.67,414.51,411.42
09/13/2023,410.35,2529748,410.03,411.40,408.99
09/12/2023,409.87,7595296,410.70,412.15,409.29
09/11/2023,412.08,3346563,411.88,412.38,410.29
09/08/2023,409.39,4125223,408.82,410.84,408.49
09/07/2023,408.83,2245759,407.17,409.43,406.855
09/06/2023,410.05,3744068,412.10,412.13,407.83
09/05/2023,412.90,4426687,414.20,414.47,412.77
09/01/2023,414.71,3587971,416.46,416.88,413.21
08/31/2023,413.83,4751131,414.982,416.12,413.66
08/30/2023,414.36,3004516,413.03,415.0292,412.40
08/29/2023,412.64,3482664,406.78,412.98,406.57
08/28/2023,406.86,3236711,406.36,407.44,405.10
08/25/2023,404.20,4417835,403.08,405.80,399.71
08/24/2023,401.54,3458791,408.60,409.079,401.40
08/23/2023,406.95,3249964,403.56,407.67,403.47
08/22/2023,402.61,2648051,405.35,405.40,402.06
08/21/2023,403.74,3292434,402.14,404.39,399.99
08/18/2023,401.09,4157667,398.17,402.02,397.85
08/17/2023,400.72,7102504,405.33,405.58,400.37
08/16/2023,403.99,3353653,406.59,408.11,403.87
08/15/2023,407.00,4686119,410.09,411.7125,406.41
08/14/2023,411.72,2772912,408.56,411.74,408.31
08/11/2023,409.41,2918862,407.95,410.41,407.34
08/10/2023,409.79,4588326,411.80,415.05,408.62
08/09/2023,409.55,3145934,412.66,412.73,408.85
08/08/2023,412.29,3780086,411.76,412.74,409.125
08/07/2023,414.08,2597977,412.29,414.24,411.64
08/04/2023,410.38,5717266,414.15,416.1285,410.03
08/03/2023,412.40,3028199,411.68,414.19,411.09
08/02/2023,413.57,4979068,416.46,416.70,412.88
08/01/2023,419.38,3137275,419.26,420.08,418.55
07/31/2023,420.68,3454537,420.32,420.97,419.05
07/28/2023,419.87,2702729,418.93,420.62,418.16
07/27/2023,415.82,4149443,421.79,422.15,414.92
07/26/2023,418.66,6138837,417.62,419.89,416.58
07/25/2023,418.56,3949308,417.08,419.65,417.0674
07/24/2023,417.33,3471126,416.58,418.10,416.015
07/21/2023,415.57,3176713,417.11,417.30,415.48
07/20/2023,415.52,4084997,417.30,418.16,414.82
07/19/2023,418.25,3494916,418.07,419.37,417.49
07/18/2023,417.35,3597284,413.91,417.93,413.54
07/17/2023,414.21,2968267,412.65,415.2495,412.63
07/14/2023,412.77,3680945,413.94,414.71,412.08
07/13/2023,413.10,3273427,411.54,413.81,411.13
07/12/2023,409.76,4246359,410.19,411.13,408.79
07/11/2023,406.56,3181871,404.77,407.00,403.77
07/10/2023,403.97,3362277,402.63,404.11,402.06
07/07/2023,402.89,3673249,403.03,406.679,402.71
07/06/2023,403.83,6040271,403.78,404.35,401.56
07/05/2023,407.15,4234124,406.01,407.84,406.01
07/03/2023,408.06,2372019,406.92,408.06,406.68
06/30/2023,407.28,5173692,405.40,408.22,405.29
06/29/2023,402.51,3914849,400.60,402.67,400.19
06/28/2023,402.55,4320672,401.35,403.485,400.71
06/27/2023,402.37,4302361,398.80,402.93,398.39
06/26/2023,397.96,3250700,399.04,400.86,397.73
06/23/2023,399.61,4215307,399.33,401.28,398.93
06/22/2023,402.63,3141021,400.28,402.72,399.95
06/21/2023,401.17,3423543,402.31,403.06,400.67
06/20/2023,403.38,4246881,403.49,404.32,401.26
06/16/2023,405.25,5141885,408.69,408.76,404.89
06/15/2023,406.75,5284984,401.00,407.93,400.89
06/14/2023,401.60,5161278,401.61,403.436,398.46
06/13/2023,401.29,3913085,400.019,401.85,399.40
06/12/2023,398.66,3797245,395.98,398.685,395.30
06/09/2023,395.03,3062868,395.05,396.93,394.08
06/08/2023,394.37,3460351,391.96,394.73,391.29
06/07/2023,392.02,3942893,393.67,394.76,391.54
06/06/2023,393.31,2894663,392.05,393.79,391.41
06/05/2023,392.50,3481154,393.54,394.77,391.79
06/02/2023,393.26,7368902,390.08,393.96,389.54
06/01/2023,387.57,3563555,384.20,388.57,382.97
05/31/2023,383.89,4205348,384.31,385.16,382.42
05/30/2023,385.99,3968451,387.76,388.26,384.76
05/26/2023,385.87,3042792,381.64,386.57,381.535
05/25/2023,380.92,3315872,380.99,382.28,378.92
05/24/2023,377.63,3611592,378.91,379.25,376.57
05/23/2023,380.48,2887264,383.19,384.11,380.08
05/22/2023,384.78,2784012,384.66,386.23,383.47
05/19/2023,384.57,3649043,386.02,386.54,383.44
05/18/2023,385.18,3340620,381.26,385.57,381.00
05/17/2023,381.45,3222645,378.85,382.09,377.28
05/16/2023,376.95,2277616,378.39,379.28,376.91
05/15/2023,379.46,3882561,378.74,379.84,376.91
05/12/2023,378.15,2531015,379.85,380.01,375.835
05/11/2023,378.66,2676622,378.47,378.88,376.67
05/10/2023,379.19,3512947,380.28,380.83,375.64
05/09/2023,377.54,2271049,377.71,378.58,377.33
05/08/2023,379.18,2957618,379.41,379.62,377.88
05/05/2023,378.97,3139394,375.74,380.09,375.43
05/04/2023,372.14,4421484,373.84,374.11,370.92
05/03/2023,374.88,5513039,377.91,380.20,374.60
05/02/2023,377.51,4311590,381.06,381.11,374.67
05/01/2023,381.79,3069297,381.73,383.64,381.52
04/28/2023,382.05,3386907,378.04,382.12,378.00
04/27/2023,378.81,4302377,373.89,379.13,373.67
04/26/2023,371.44,3766896,373.66,374.68,370.98
04/25/2023,373.10,3795428,377.18,377.70,373.02
04/24/2023,379.09,2310373,378.48,379.47,377.23
04/21/2023,378.59,2762306,378.68,379.10,376.82
04/20/2023,378.37,2953173,377.78,380.07,376.94
04/19/2023,380.52,2671311,378.73,381.33,378.67
04/18/2023,380.54,3019268,381.84,381.915,379.24
04/17/2023,380.28,2721004,378.84,380.32,377.68
04/14/2023,378.99,2981653,379.27,381.33,376.72
04/13/2023,379.77,2680870,375.91,380.17,375.4448
04/12/2023,374.91,3624173,378.40,378.62,374.32
04/11/2023,376.41,3069001,376.90,377.76,375.69
04/10/2023,376.36,2671117,373.55,376.39,372.96
04/06/2023,375.95,3076223,373.67,376.185,372.72
04/05/2023,374.52,3227735,374.71,375.42,372.89
04/04/2023,375.43,2713278,378.19,378.40,374.13
04/03/2023,377.56,3525296,375.60,377.91,375.22
03/31/2023,376.07,4159844,371.78,376.34,371.65
03/30/2023,370.89,3316742,371.23,371.48,369.102
03/29/2023,368.69,3636069,367.40,368.94,366.29
03/28/2023,363.52,2413653,363.54,364.20,361.682
03/27/2023,364.16,4144795,365.725,366.43,363.40
03/24/2023,363.56,3740941,359.98,363.63,357.72
03/23/2023,362.64,4787193,364.48,368.286,360.12
03/22/2023,361.78,4094840,367.78,371.219,361.66
03/21/2023,367.88,4117629,366.42,368.41,364.88
03/20/2023,363.13,3099753,360.47,363.58,359.82
03/17/2023,359.88,5189907,362.76,363.79,358.4201
03/16/2023,363.86,5049842,355.54,364.26,354.99
03/15/2023,357.74,6610393,354.46,357.88,352.565
03/14/2023,359.96,4798811,358.88,361.51,355.63
03/13/2023,354.08,6478693,350.76,358.67,349.76
03/10/2023,354.68,8360402,359.33,361.24,353.14
03/09/2023,359.84,4409629,367.35,368.88,358.85
03/08/2023,366.55,2906258,366.11,367.2987,364.44
03/07/2023,365.98,3546141,371.63,371.89,365.385
03/06/2023,371.73,2638325,372.26,374.44,371.30
03/03/2023,371.28,4913599,367.29,371.67,366.70
03/02/2023,365.49,2730814,360.81,366.36,360.53
03/01/2023,362.78,3764724,363.34,364.51,361.45
02/28/2023,364.11,3022200,365.01,366.86,364.05
02/27/2023,365.49,3300148,367.49,368.77,364.5936
02/24/2023,364.23,4055007,363.31,365.03,361.73
02/23/2023,368.17,2867193,369.07,369.57,364.13
02/22/2023,366.33,3872004,367.18,368.60,364.84
02/21/2023,366.79,3109176,370.40,371.335,366.48
02/17/2023,374.22,3285327,373.179,374.45,371.32
02/16/2023,375.19,3077501,375.66,379.43,375.09
02/15/2023,380.48,2831621,377.15,380.53,376.33
02/14/2023,379.21,4718037,377.96,381.42,375.45
02/13/2023,379.35,2980600,375.649,379.44,375.20
02/10/2023,375.02,3256705,373.00,375.39,372.20
02/09/2023,374.11,3327715,380.97,381.00,372.9486
02/08/2023,377.34,2921503,379.69,380.93,376.73
02/07/2023,381.52,4504633,375.79,382.7468,374.62
02/06/2023,376.66,2880098,376.575,377.93,375.02
02/03/2023,378.85,6472509,378.23,383.20,377.79
02/02/2023,382.94,5207926,381.25,384.41,379.40
02/01/2023,377.53,4941692,372.44,380.16,369.76
01/31/2023,373.44,4181686,368.61,373.54,368.33
01/30/2023,368.21,3280594,370.15,372.29,367.86
01/27/2023,372.87,5549522,370.89,375.08,370.76
01/26/2023,371.81,3460934,370.46,372.06,367.61
01/25/2023,367.88,3061683,363.78,368.16,361.66
01/24/2023,367.75,2702380,366.57,368.61,365.42
01/23/2023,368.14,3243283,364.51,370.00,363.65
01/20/2023,363.71,3265062,358.45,363.91,356.88
01/19/2023,357.14,3514877,357.76,359.355,355.85
01/18/2023,359.73,3931803,366.67,367.66,359.58
01/17/2023,365.67,4942003,366.19,367.72,364.87
01/13/2023,366.23,3015160,361.6807,366.7297,361.47
01/12/2023,364.81,4743460,364.48,366.15,360.60
01/11/2023,363.45,5710532,360.41,363.51,359.66
01/10/2023,358.87,3495719,355.84,358.95,354.96
01/09/2023,356.33,3775322,358.73,361.73,356.2214
01/06/2023,356.59,3464777,351.59,357.67,348.7399
01/05/2023,348.66,3216538,350.73,350.80,348.06
01/04/2023,352.51,3119087,352.10,354.5635,349.20
01/03/2023,349.99,4957334,353.181,355.0423,347.19
12/30/2022,351.34,5325447,349.79,351.49,347.7635
12/29/2022,352.31,4086575,348.91,353.125,348.47
12/28/2022,346.17,4464644,350.42,352.20,345.90
12/27/2022,350.47,4303215,351.76,352.04,348.85
12/23/2022,351.87,4571981,348.93,351.9479,347.35
12/22/2022,349.91,6462233,351.98,352.25,344.34
12/21/2022,354.90,3832448,352.20,355.9516,351.70
12/20/2022,349.67,5068210,348.45,351.165,347.208
12/19/2022,350.81,5538489,354.13,354.34,349.25
12/16/2022,353.86,4533074,355.649,356.83,351.79
12/15/2022,358.13,5126752,362.47,363.24,356.46
12/14/2022,367.16,4707115,369.10,372.80,364.25
12/13/2022,369.39,6161825,377.11,377.19,366.801
12/12/2022,366.68,2946216,362.28,366.68,361.58
12/09/2022,361.52,4271355,363.00,365.4402,361.3403
12/08/2022,364.18,3604516,363.13,365.15,361.60
12/07/2022,361.33,3337977,361.05,363.61,360.31
12/06/2022,362.03,3911040,367.09,367.61,359.931
12/05/2022,367.34,3706993,371.28,372.19,365.99
12/02/2022,374.00,3595984,369.66,374.88,369.66
12/01/2022,374.54,4608628,375.87,377.00,372.05
11/30/2022,374.49,4748832,363.45,374.59,361.65
11/29/2022,363.31,2507770,363.93,365.18,361.48
11/28/2022,363.95,3557001,366.86,368.38,363.15
11/25/2022,369.80,1423444,369.39,370.34,369.06
11/23/2022,369.84,2590859,367.21,370.3599,367.0225
11/22/2022,367.54,2315964,364.51,367.68,363.21
11/21/2022,362.71,2397875,362.77,363.7386,360.87
11/18/2022,363.99,2574370,365.46,365.59,361.23
11/17/2022,362.39,3284424,358.80,362.99,358.565
11/16/2022,363.44,2755123,364.70,365.52,362.85
11/15/2022,366.22,4597800,368.65,369.742,362.59
11/14/2022,363.22,5274312,364.57,367.79,362.89
11/11/2022,366.16,4877385,363.69,367.02,361.74
11/10/2022,362.69,4603632,356.52,363.01,354.41
11/09/2022,343.87,3570793,349.08,350.22,343.3581
11/08/2022,351.04,3237196,350.21,353.87,347.08
11/07/2022,349.14,3316597,347.06,349.71,345.10
11/04/2022,345.82,3655444,346.41,348.02,340.00
11/03/2022,340.83,4534774,341.34,343.81,338.90
11/02/2022,344.50,5022535,352.78,357.125,344.41
11/01/2022,353.52,8014279,358.53,358.765,352.29
10/31/2022,354.95,6430961,355.16,356.92,354.05
10/28/2022,357.38,4388078,349.04,357.98,348.95
10/27/2022,349.23,4145263,352.05,353.79,348.595
10/26/2022,351.11,4277708,350.70,356.17,350.44
10/25/2022,353.75,5203396,348.05,354.03,348.03
10/24/2022,348.09,5639417,345.45,349.23,342.87
10/21/2022,343.90,4362430,335.50,344.3905,334.13
10/20/2022,335.83,3459059,338.17,342.42,335.05
10/19/2022,338.61,4403233,339.04,341.67,335.90
10/18/2022,340.97,4903278,344.68,345.00,337.765
10/17/2022,337.00,3889516,334.57,338.10,334.46
10/14/2022,328.65,4883998,338.62,340.19,328.025
10/13/2022,336.22,6396891,320.84,337.675,319.87
10/12/2022,327.64,3235062,329.15,330.58,327.44
10/11/2022,328.66,4968108,329.20,333.56,326.85
10/10/2022,330.84,3933860,334.47,334.67,328.66
10/07/2022,333.33,5168076,339.08,339.34,331.65
10/06/2022,342.96,3879612,345.18,347.98,342.49
10/05/2022,346.61,4755772,343.12,348.64,340.86
10/04/2022,347.21,5109957,342.14,347.33,342.13
10/03/2022,336.98,5738997,331.79,338.66,330.10
09/30/2022,328.30,7736631,332.57,336.19,328.12
09/29/2022,333.38,7230121,337.15,337.30,330.53
09/28/2022,340.48,8683949,334.80,342.10,333.18
09/27/2022,335.39,5795659,339.79,341.84,333.08
09/26/2022,336.34,5405686,338.23,341.66,335.07
09/23/2022,339.63,10491490,342.08,342.08,335.31
09/22/2022,345.37,5555622,347.55,348.54,344.67
09/21/2022,348.31,5102402,356.38,359.30,348.31
09/20/2022,354.55,3623962,355.38,356.38,351.8332
09/19/2022,358.59,3412645,352.80,358.59,352.75
09/16/2022,355.86,4452268,354.56,356.48,352.69
09/15/2022,358.68,3807460,361.16,363.97,357.40
09/14/2022,362.73,3555510,362.58,364.17,359.53
09/13/2022,361.38,5549174,369.34,370.53,360.2801
09/12/2022,377.86,2961354,375.82,378.51,375.51
09/09/2022,373.75,2621561,370.24,374.61,369.98
09/08/2022,368.07,3692037,363.375,368.48,362.27
09/07/2022,365.68,4136951,358.86,366.375,358.6904
09/06/2022,359.24,5680313,361.36,362.28,357.00
09/02/2022,360.45,4544223,367.95,369.13,358.78
09/01/2022,364.27,6126838,361.10,364.70,358.51
08/31/2022,363.15,4062539,367.61,368.79,363.11
08/30/2022,366.03,5044536,371.30,371.445,364.02
08/29/2022,370.05,4953159,369.77,373.05,368.78
08/26/2022,372.51,5153160,385.55,386.05,372.51
08/25/2022,385.73,2631290,381.76,385.73,380.70
08/24/2022,380.19,2241245,378.90,381.58,378.18
08/23/2022,379.04,2869184,379.56,381.87,378.5233
08/22/2022,379.94,4153718,383.43,383.54,379.09
08/19/2022,388.12,2899030,390.70,390.95,387.25
08/18/2022,393.55,3258081,392.42,394.02,391.17
08/17/2022,392.34,3222325,391.56,394.85,390.2931
08/16/2022,395.04,3864849,393.24,396.89,392.44
08/15/2022,394.35,3203933,390.49,394.76,390.46
08/12/2022,392.67,3664357,387.95,392.72,387.09
08/11/2022,386.06,3575370,388.87,390.65,385.40
08/10/2022,386.06,3650992,384.99,386.23,383.10
08/09/2022,378.14,2360524,379.02,379.41,377.10
08/08/2022,379.64,3455348,381.78,383.9068,378.57
08/05/2022,379.98,2852090,376.65,380.70,376.54
08/04/2022,380.77,3410631,380.88,381.53,379.19
08/03/2022,381.07,3854779,377.19,382.10,376.91
08/02/2022,375.21,4132588,376.11,379.627,373.95
08/01/2022,377.65,4421369,376.12,380.01,375.44
07/29/2022,378.79,5246413,374.73,379.66,373.93
07/28/2022,373.32,4345335,369.42,373.91,365.98
07/27/2022,368.66,4500264,362.49,370.33,362.2205
07/26/2022,359.25,2987190,362.12,362.21,358.4501
07/25/2022,363.61,3902230,363.84,364.44,361.45
07/22/2022,363.25,4533862,366.69,367.84,361.01
07/21/2022,366.59,4603979,362.36,366.62,360.01
07/20/2022,362.92,4270636,360.70,364.2399,359.45
07/19/2022,360.61,3620152,354.95,361.09,354.25
07/18/2022,351.08,3544880,356.97,357.62,349.92
07/15/2022,354.01,4520475,351.73,354.11,349.80
07/14/2022,347.44,4624840,343.41,347.95,341.045
07/13/2022,348.36,5603536,344.74,351.00,344.37
07/12/2022,349.99,4080271,352.60,354.90,348.38
07/11/2022,353.25,3491695,354.84,355.57,352.51
07/08/2022,357.29,4791341,355.906,359.05,354.471
07/07/2022,357.50,3737478,354.01,358.30,354.00
07/06/2022,352.33,5450928,351.23,354.68,348.93
07/05/2022,351.06,6180564,345.48,351.10,342.78
07/01/2022,350.44,7481480,346.16,350.83,343.59
06/30/2022,346.88,7159599,345.88,349.84,342.45
06/29/2022,349.64,3775861,350.43,351.36,347.81
06/28/2022,350.90,8801780,360.08,362.835,350.90
06/27/2022,358.65,4608590,361.00,361.15,357.57
06/24/2022,360.00,5458559,352.03,360.02,351.97
06/23/2022,349.13,6708774,347.63,349.61,344.14
06/22/2022,345.50,4876060,342.08,349.51,341.6348
06/21/2022,346.23,5628348,343.19,347.50,343.11
06/17/2022,337.95,7083981,337.31,340.87,334.24
06/16/2022,337.07,8821869,340.48,340.84,334.57
06/15/2022,348.52,7887624,346.82,352.84,341.97
06/14/2022,343.60,7584190,346.37,347.32,340.57
06/13/2022,344.46,10399710,349.11,350.8353,343.06
06/10/2022,358.27,7629693,362.93,363.69,358.23
06/09/2022,369.10,3021979,376.24,378.44,369.02
06/08/2022,377.99,3436443,380.50,382.23,377.26
06/07/2022,382.17,2649857,375.16,382.61,374.71
06/06/2022,378.47,2659482,381.33,382.96,377.41
06/03/2022,377.44,2749538,379.11,380.60,376.48
06/02/2022,383.65,3273721,376.41,383.74,374.20
06/01/2022,376.50,4245818,381.61,382.64,374.10
05/31/2022,379.68,5016514,380.23,382.85,376.92
05/27/2022,381.80,3911790,374.94,381.86,374.80
05/26/2022,372.46,4248253,366.445,374.13,366.27
05/25/2022,365.20,5704600,360.54,367.16,360.27
05/24/2022,362.18,5567301,360.85,363.21,355.70
05/23/2022,364.81,5254915,361.09,365.57,358.85
05/20/2022,358.02,8755856,361.41,361.95,349.76
05/19/2022,357.93,6359477,357.17,362.23,355.85
05/18/2022,360.34,6883570,370.98,371.16,359.00
05/17/2022,375.20,4513309,373.66,375.56,370.08
05/16/2022,367.84,4719840,367.71,371.35,365.45
05/13/2022,369.16,5377437,364.73,370.58,363.6416
05/12/2022,360.65,7679237,357.835,363.75,354.02
05/11/2022,360.93,8026944,365.97,371.36,360.27
05/10/2022,366.84,7870750,371.90,373.22,362.91
05/09/2022,365.90,10793230,372.36,373.56,364.50
05/06/2022,378.10,7959647,378.01,381.28,372.95
05/05/2022,380.49,10477250,390.22,390.31,376.35
05/04/2022,394.34,7367547,383.35,394.925,380.28
05/03/2022,382.73,5607696,381.62,385.0556,380.00
05/02/2022,381.08,10737020,378.79,382.27,372.33
04/29/2022,378.70,8221944,389.42,391.45,378.00
04/28/2022,393.14,7036192,388.23,394.90,383.87
04/27/2022,383.53,6415702,383.50,388.75,381.50
04/26/2022,382.54,8492984,391.40,391.59,382.44
04/25/2022,393.80,8141182,389.42,394.0584,385.00
04/22/2022,391.66,6326437,401.67,401.885,391.10
04/21/2022,402.65,4670153,412.38,413.68,401.80
04/20/2022,408.71,5067144,410.82,411.39,407.67
04/19/2022,409.02,3841510,402.58,409.77,402.36
04/18/2022,402.59,4305868,401.55,404.22,400.44
04/14/2022,402.52,3735679,407.72,408.78,402.34
04/13/2022,407.47,4358710,402.57,408.20,402.48
04/12/2022,402.92,6615813,407.33,409.71,401.37
04/11/2022,404.40,3342784,408.50,409.0592,403.925
04/08/2022,411.53,4752812,411.85,414.22,409.98
04/07/2022,412.53,4954053,409.60,414.30,407.74
04/06/2022,410.46,5540716,410.76,412.66,407.64
04/05/2022,414.66,4112033,418.56,420.82,413.50
04/04/2022,419.85,5117208,416.45,419.96,415.72
04/01/2022,416.32,4663067,416.68,416.818,412.87
03/31/2022,415.17,5876639,420.97,421.67,415.05
03/30/2022,421.65,4794334,423.26,424.01,419.59
03/29/2022,424.29,5510554,422.96,424.72,420.25
03/28/2022,418.99,3395334,415.50,419.05,413.69
03/25/2022,416.12,3643255,414.79,416.3581,412.205
03/24/2022,414.02,2977317,409.89,414.10,408.81
03/23/2022,409.33,3742563,412.16,413.62,409.29
03/22/2022,414.67,4231715,411.20,415.52,411.20
03/21/2022,409.91,4159492,409.84,411.75,406.43
03/18/2022,409.89,5874983,403.98,410.28,403.24
03/17/2022,405.41,5177527,398.64,405.56,398.30
03/16/2022,400.51,7407331,395.50,400.55,390.55
03/15/2022,391.75,5739361,385.86,392.37,384.63
03/14/2022,383.34,6454976,387.07,390.268,382.25
03/11/2022,386.16,5872799,393.62,394.1899,385.68
03/10/2022,391.15,6394788,388.44,392.01,386.53
03/09/2022,392.90,5812598,390.88,394.85,388.72
03/08/2022,382.70,9356075,385.76,392.74,381.64
03/07/2022,385.61,8411483,396.73,397.00,385.56
03/04/2022,397.34,6322478,396.93,398.4264,393.37
03/03/2022,400.58,8745268,405.02,405.54,398.88
03/02/2022,402.60,8185168,397.72,404.10,396.78
03/01/2022,395.34,9124412,400.01,401.92,392.79
02/28/2022,401.36,11855940,397.18,402.85,396.00
02/25/2022,402.37,11665230,394.95,402.52,393.3955
02/24/2022,393.77,21277220,377.76,394.17,377.50
02/23/2022,387.81,12154860,397.74,398.32,387.38
02/22/2022,394.92,10414740,397.05,400.37,391.505
02/18/2022,399.29,10570830,402.15,403.31,397.00
02/17/2022,401.86,7540991,407.49,407.98,401.23
02/16/2022,410.59,7743764,408.20,411.89,406.32
02/15/2022,410.10,6822294,408.18,410.29,407.46
02/14/2022,403.62,10167580,404.43,405.99,400.24
02/11/2022,404.94,10458590,413.15,415.20,403.57
02/10/2022,413.18,9260462,414.93,420.80,411.14
02/09/2022,420.57,6284459,418.55,420.87,418.345
02/08/2022,414.49,5565685,410.72,415.46,409.35
02/07/2022,411.16,5620912,413.23,414.62,409.90
02/04/2022,412.52,8210024,410.34,416.24,408.06
02/03/2022,410.59,7658271,414.59,416.43,409.79
02/02/2022,420.36,6726476,418.98,421.18,416.54
02/01/2022,416.39,8154891,414.34,417.04,410.90
01/31/2022,413.69,9200435,405.67,413.97,404.35
01/28/2022,406.26,12096810,397.82,406.33,393.30
01/27/2022,396.54,12455230,402.93,405.97,394.82
01/26/2022,398.56,14377350,405.66,408.1954,394.34
01/25/2022,399.46,16836330,398.17,404.26,392.7325
01/24/2022,404.37,22997840,397.26,404.88,386.84
01/21/2022,402.69,16225930,409.71,411.9265,402.66
01/20/2022,410.76,8907603,417.17,421.75,410.29
01/19/2022,415.33,8184106,421.17,422.535,415.07
01/18/2022,419.74,10697980,422.62,424.98,417.33
01/14/2022,427.23,9960814,423.945,427.5799,422.81
01/13/2022,427.10,7521275,434.09,434.72,426.09
01/12/2022,433.07,8270332,433.56,435.04,431.14
01/11/2022,431.78,7282442,427.68,431.95,424.78
01/10/2022,428.03,10481530,425.38,428.19,419.77
01/07/2022,428.59,6157536,430.21,431.36,427.20
01/06/2022,430.08,7971547,430.20,432.83,427.90
01/05/2022,430.66,7539607,438.78,439.41,430.525
01/04/2022,439.07,6262237,440.58,441.26,437.22
01/03/2022,439.25,6017303,437.93,439.27,435.64
12/31/2021,436.57,5185608,437.23,438.38,436.39
12/30/2021,437.77,3751831,439.39,440.36,437.32
12/29/2021,439.01,4596686,438.50,439.95,437.54
12/28/2021,438.48,4865844,439.28,440.19,437.655
12/27/2021,438.81,4986317,433.98,438.82,433.95
